2583,-78
2584,-76
2585,-75
2586,-74
2587,-75
2588,-77
2589,-79
2590,-80
2591,-82
2592,-84
2593,-86
2594,-88
2595,-89
2596,-89
2597,-89
2598,-88
2599,-84
2600,-81
2601,-76
2602,-73
2603,-68
2604,-64
2605,-59
2606,-55
2607,-50
2608,-46
2609,-40
2610,-34
2611,-28
2612,-19
2613,-11
2614,-3
2615,4
2616,11
2617,17
2618,21
2619,24
2620,28
2621,31
2622,33
2623,35
2624,38
2625,38
2626,38
2627,38
2628,36
2629,35
2630,34
2631,33
2632,31
2633,30
2634,28
2635,24
2636,19
2637,14
2638,10
2639,4
2640,-2
2641,-8
2642,-12
2643,-15
2644,-18
2645,-19
2646,-18
2647,-16
2648,-13
2649,-9
2650,-6
2651,-4
2652,-1
2653,3
2654,5
2655,9
2656,14
2657,18
2658,23
2659,26
2660,28
2661,29
2662,31
2663,31
2664,33
2665,35
2666,38
2667,41
2668,45
2669,49
2670,54
2671,59
2672,63
2673,66
2674,68
2675,66
2676,64
2677,59
2678,56
2679,53
2680,49
2681,47
2682,43
2683,36
2684,26
2685,13
2686,-4
2687,-21
2688,-38
2689,-52
2690,-61
2691,-68
2692,-73
2693,-75
2694,-78
2695,-81
2696,-85
2697,-89
2698,-91
2699,-93
2700,-92
2701,-90
2702,-89
2703,-89
2704,-92
2705,-97
2706,-104
2707,-111
2708,-118
2709,-126
2710,-132
2711,-138
2712,-143
2713,-147
2714,-151
2715,-153
2716,-155
2717,-155
2718,-156
2719,-155
2720,-154
2721,-154
2722,-153
2723,-154
2724,-153
2725,-152
2726,-151
2727,-150
2728,-150
2729,-151
2730,-151
2731,-151
2732,-151
2733,-149
2734,-148
2735,-145
2736,-143
2737,-139
2738,-138
2739,-136
2740,-134
2741,-133
2742,-131
2743,-129
2744,-127
2745,-125
2746,-124
2747,-123
2748,-123
2749,-121
2750,-121
2751,-118
2752,-116
2753,-114
2754,-111
2755,-111
2756,-109
2757,-109
2758,-109
2759,-110
2760,-110
2761,-110
2762,-109
2763,-108
2764,-109
2765,-109
2766,-110
2767,-111
2768,-111
2769,-111
2770,-112
2771,-111
2772,-112
2773,-112
2774,-112
2775,-112
2776,-112
2777,-111
2778,-109
2779,-108
2780,-108
2781,-107
2782,-105
2783,-103
2784,-100
2785,-96
2786,-92
2787,-88
2788,-84
2789,-81
2790,-78
2791,-77
2792,-74
2793,-72
2794,-69
2795,-66
2796,-62
2797,-59
2798,-56
2799,-53
2800,-50
2801,-48
2802,-46
2803,-44
2804,-42
2805,-40
2806,-38
2807,-36
2808,-34
2809,-34
2810,-35
2811,-36
2812,-37
2813,-38
2814,-41
2815,-43
2816,-46
2817,-47
2818,-48
2819,-49
2820,-49
2821,-48
2822,-46
2823,-43
2824,-41
2825,-39
2826,-36
2827,-33
2828,-31
2829,-29
2830,-28
2831,-28
2832,-27
2833,-28
2834,-28
2835,-30
2836,-33
2837,-36
2838,-39
2839,-41
2840,-44
2841,-45
2842,-47
2843,-48
2844,-48
2845,-49
2846,-48
2847,-49
2848,-48
2849,-47
2850,-47
2851,-46
2852,-44
2853,-43
2854,-42
2855,-39
2856,-39
2857,-38
2858,-36
2859,-35
2860,-33
2861,-31
2862,-29
2863,-28
2864,-26
2865,-24
2866,-23
2867,-21
2868,-20
2869,-19
2870,-18
2871,-18
2872,-16
2873,-14
2874,-13
2875,-9
2876,-6
2877,-3
2878,1
2879,3
2880,1
2881,-1
2882,-6
2883,-13
2884,-19
2885,-26
2886,-30
2887,-33
2888,-35
2889,-35
2890,-35
2891,-36
2892,-33
2893,-31
2894,-30
2895,-28
2896,-27
2897,-27
2898,-29
2899,-33
2900,-39
2901,-45
2902,-53
2903,-60
2904,-66
2905,-74
2906,-81
2907,-88
2908,-96
2909,-102
2910,-107
2911,-109
2912,-113
2913,-114
2914,-115
2915,-115
2916,-116
2917,-117
2918,-116
2919,-115
2920,-114
2921,-112
2922,-109
2923,-108
2924,-104
2925,-101
2926,-98
2927,-94
2928,-93
2929,-91
2930,-91
2931,-89
2932,-88
2933,-88
2934,-86
2935,-86
2936,-84
2937,-83
2938,-82
2939,-80
2940,-78
2941,-76
2942,-73
2943,-69
2944,-65
2945,-61
2946,-57
2947,-53
2948,-48
2949,-44
2950,-42
2951,-39
2952,-38
2953,-37
2954,-36
2955,-37
2956,-37
2957,-37
2958,-37
2959,-38
2960,-37
2961,-38
2962,-38
2963,-39
2964,-39
2965,-39
2966,-40
2967,-42
2968,-42
2969,-44
2970,-44
2971,-43
2972,-43
2973,-42
2974,-41
2975,-41
2976,-41
2977,-42
2978,-42
2979,-39
2980,-36
2981,-32
2982,-27
2983,-21
2984,-16
2985,-10
2986,-5
2987,1
2988,6
2989,11
2990,15
2991,19
2992,21
2993,21
2994,21
2995,19
2996,15
2997,13
2998,8
2999,3
3000,-3
3001,-11
3002,-19
3003,-28
3004,-38
3005,-48
3006,-56
3007,-65
3008,-73
3009,-79
3010,-86
3011,-91
3012,-95
3013,-98
3014,-97
3015,-96
3016,-93
3017,-89
3018,-86
3019,-84
3020,-81
3021,-78
3022,-75
3023,-69
3024,-64
3025,-57
3026,-50
3027,-45
3028,-40
3029,-37
3030,-34
3031,-31
3032,-26
3033,-18
3034,-8
3035,4
3036,16
3037,27
3038,33
3039,33
3040,26
3041,14
3042,-3
3043,-21
3044,-39
3045,-55
3046,-69
3047,-83
3048,-95
3049,-108
3050,-120
3051,-132
3052,-141
3053,-146
3054,-147
3055,-144
3056,-141
3057,-136
3058,-132
3059,-131
3060,-131
3061,-133
3062,-138
3063,-141
3064,-147
3065,-153
3066,-156
3067,-160
3068,-162
3069,-161
3070,-158
3071,-151
3072,-143
3073,-134
3074,-124
3075,-114
3076,-106
3077,-97
3078,-88
3079,-81
3080,-72
3081,-66
3082,-61
3083,-59
3084,-59
3085,-61
3086,-63
3087,-65
3088,-67
3089,-68
3090,-69
3091,-71
3092,-74
3093,-76
3094,-81
3095,-84
3096,-86
3097,-89
3098,-90
3099,-91
3100,-93
3101,-94
3102,-95
3103,-96
3104,-96
3105,-96
3106,-96
3107,-96
3108,-98
3109,-99
3110,-103
3111,-106
3112,-108
3113,-110
3114,-112
3115,-111
3116,-111
3117,-111
3118,-111
3119,-111
3120,-109
3121,-108
3122,-104
3123,-100
3124,-96
3125,-91
3126,-87
3127,-83
3128,-79
3129,-76
3130,-73
3131,-70
3132,-65
3133,-60
3134,-56
3135,-53
3136,-50
3137,-48
3138,-45
3139,-43
3140,-40
3141,-36
3142,-34
3143,-33
3144,-32
3145,-32
3146,-33
3147,-33
3148,-34
3149,-34
3150,-33
3151,-32
3152,-30
3153,-29
3154,-28
3155,-28
3156,-27
3157,-27
3158,-26
3159,-24
3160,-23
3161,-21
3162,-19
3163,-18
3164,-18
3165,-15
3166,-14
3167,-11
3168,-7
3169,-3
3170,3
3171,8
3172,15
3173,21
3174,29
3175,35
3176,43
3177,48
3178,53
3179,56
3180,57
3181,57
3182,56
3183,53
3184,50
3185,45
3186,39
3187,33
3188,26
3189,19
3190,12
3191,5
3192,-2
3193,-8
3194,-14
3195,-19
3196,-24
3197,-29
3198,-34
3199,-39
3200,-44
3201,-48
3202,-51
3203,-53
3204,-54
3205,-54
3206,-53
3207,-52
3208,-49
3209,-48
3210,-46
3211,-43
3212,-41
3213,-38
3214,-36
3215,-34
3216,-33
3217,-32
3218,-33
3219,-33
3220,-33
3221,-32
3222,-31
3223,-30
3224,-30
3225,-31
3226,-31
3227,-33
3228,-34
3229,-35
3230,-38
3231,-39
3232,-42
3233,-45
3234,-48
3235,-53
3236,-57
3237,-60
3238,-63
3239,-65
3240,-65
3241,-64
3242,-63
3243,-61
3244,-58
3245,-56
3246,-52
3247,-50
3248,-48
3249,-45
3250,-44
3251,-43
3252,-41
3253,-41
3254,-40
3255,-41
3256,-42
3257,-43
3258,-45
3259,-47
3260,-48
3261,-50
3262,-52
3263,-54
3264,-58
3265,-62
3266,-66
3267,-71
3268,-76
3269,-80
3270,-84
3271,-87
3272,-90
3273,-94
3274,-98
3275,-102
3276,-108
3277,-113
3278,-117
3279,-120
3280,-121
3281,-121
3282,-123
3283,-123
3284,-124
3285,-124
3286,-126
3287,-126
3288,-128
3289,-129
3290,-131
3291,-134
3292,-136
3293,-139
3294,-142
3295,-144
3296,-145
3297,-144
3298,-143
3299,-141
3300,-138
3301,-135
3302,-131
3303,-126
3304,-121
3305,-116
3306,-111
3307,-106
3308,-103
3309,-99
3310,-97
3311,-94
3312,-91
3313,-89
3314,-86
3315,-84
3316,-83
3317,-81
3318,-79
3319,-78
3320,-76
3321,-75
3322,-73
3323,-73
3324,-73
3325,-74
3326,-76
3327,-76
3328,-77
3329,-77
3330,-77
3331,-76
3332,-75
3333,-74
3334,-73
3335,-69
3336,-68
3337,-65
3338,-62
3339,-59
3340,-58
3341,-57
3342,-56
3343,-54
3344,-51
3345,-48
3346,-44
3347,-40
3348,-36
3349,-33
3350,-30
3351,-27
3352,-24
3353,-21
3354,-18
3355,-15
3356,-13
3357,-13
3358,-13
3359,-18
3360,-23
3361,-29
3362,-38
3363,-48
3364,-56
3365,-66
3366,-76
3367,-83
3368,-89
3369,-91
3370,-91
3371,-91
3372,-88
3373,-83
3374,-78
3375,-72
3376,-66
3377,-60
3378,-55
3379,-50
3380,-46
3381,-40
3382,-34
3383,-26
3384,-15
3385,0
3386,18
3387,40
3388,63
3389,83
3390,97
3391,103
3392,102
3393,93
3394,79
3395,61
3396,44
3397,28
3398,13
3399,-1
3400,-17
3401,-34
3402,-52
3403,-71
3404,-88
3405,-103
3406,-111
3407,-115
3408,-116
3409,-114
3410,-111
3411,-111
3412,-113
3413,-115
3414,-121
3415,-128
3416,-135
3417,-143
3418,-150
3419,-156
3420,-158
3421,-158
3422,-155
3423,-148
3424,-140
3425,-130
3426,-119
3427,-112
3428,-103
3429,-96
3430,-89
3431,-82
3432,-76
3433,-68
3434,-61
3435,-56
3436,-51
3437,-46
3438,-44
3439,-41
3440,-40
3441,-41
3442,-42
3443,-44
3444,-48
3445,-51
3446,-54
3447,-56
3448,-56
3449,-55
3450,-53
3451,-51
3452,-49
3453,-49
3454,-48
3455,-47
3456,-46
3457,-44
3458,-43
3459,-41
3460,-38
3461,-38
3462,-39
3463,-39
3464,-41
3465,-42
3466,-43
3467,-43
3468,-42
3469,-41
3470,-42
3471,-43
3472,-45
3473,-48
3474,-50
3475,-51
3476,-53
3477,-55
3478,-58
3479,-61
3480,-63
3481,-66
3482,-67
3483,-66
3484,-65
3485,-63
3486,-61
3487,-59
3488,-59
3489,-58
3490,-58
3491,-57
3492,-58
3493,-57
3494,-58
3495,-58
3496,-59
3497,-61
3498,-63
3499,-65
3500,-67
3501,-69
3502,-72
3503,-75
3504,-78
3505,-81
3506,-85
3507,-88
3508,-91
3509,-93
3510,-94
3511,-95
3512,-94
3513,-92
3514,-89
3515,-85
3516,-81
3517,-76
3518,-71
3519,-65
3520,-59
3521,-54
3522,-48
3523,-43
3524,-38
3525,-33
3526,-28
3527,-25
3528,-21
3529,-18
3530,-15
3531,-12
3532,-11
3533,-11
3534,-14
3535,-17
3536,-23
3537,-32
3538,-41
3539,-51
3540,-61
3541,-70
3542,-79
3543,-87
3544,-94
3545,-100
3546,-105
3547,-108
3548,-111
3549,-111
3550,-111
3551,-109
3552,-106
3553,-103
3554,-98
3555,-93
3556,-87
3557,-83
3558,-78
3559,-75
3560,-73
3561,-71
3562,-71
3563,-72
3564,-74
3565,-77
3566,-80
3567,-84
3568,-88
3569,-91
3570,-94
3571,-96
3572,-96
3573,-95
3574,-93
3575,-91
3576,-89
3577,-86
3578,-82
3579,-79
3580,-75
3581,-71
3582,-68
3583,-65
3584,-64
3585,-63
3586,-61
3587,-58
3588,-51
3589,-42
3590,-29
3591,-15
3592,-1
3593,10
3594,16
3595,18
3596,16
3597,9
3598,-1
3599,-11
3600,-22
3601,-31
3602,-39
3603,-46
3604,-51
3605,-53
3606,-54
3607,-52
3608,-48
3609,-43
3610,-38
3611,-33
3612,-31
3613,-29
3614,-29
3615,-32
3616,-34
3617,-38
3618,-41
3619,-44
3620,-48
3621,-51
3622,-54
3623,-57
3624,-58
3625,-59
3626,-58
3627,-56
3628,-54
3629,-52
3630,-49
3631,-48
3632,-46
3633,-44
3634,-42
3635,-39
3636,-36
3637,-34
3638,-31
3639,-29
3640,-26
3641,-24
3642,-21
3643,-19
3644,-18
3645,-16
3646,-14
3647,-13
3648,-12
3649,-12
3650,-11
3651,-11
3652,-11
3653,-11
3654,-10
3655,-11
3656,-9
3657,-8
3658,-8
3659,-6
3660,-6
3661,-7
3662,-8
3663,-8
3664,-8
3665,-6
3666,-6
3667,-5
3668,-4
3669,-4
3670,-4
3671,-6
3672,-6
3673,-8
3674,-9
3675,-11
3676,-13
3677,-16
3678,-19
3679,-24
3680,-28
3681,-33
3682,-38
3683,-44
3684,-50
3685,-56
3686,-64
3687,-73
3688,-81
3689,-89
3690,-96
3691,-103
3692,-108
3693,-111
3694,-113
3695,-114
3696,-115
3697,-114
3698,-113
3699,-111
3700,-108
3701,-104
3702,-101
3703,-96
3704,-94
3705,-91
3706,-89
3707,-86
3708,-84
3709,-81
3710,-79
3711,-77
3712,-74
3713,-71
3714,-68
3715,-64
3716,-60
3717,-55
3718,-50
3719,-46
3720,-42
3721,-39
3722,-38
3723,-38
3724,-39
3725,-43
3726,-46
3727,-52
3728,-59
3729,-67
3730,-77
3731,-88
3732,-98
3733,-110
3734,-121
3735,-133
3736,-144
3737,-154
3738,-164
3739,-174
3740,-182
3741,-188
3742,-194
3743,-199
3744,-202
3745,-203
3746,-203
3747,-202
3748,-200
3749,-198
3750,-196
3751,-194
3752,-190
3753,-186
3754,-181
3755,-175
3756,-169
3757,-163
3758,-158
3759,-155
3760,-154
3761,-158
3762,-161
3763,-165
3764,-168
3765,-166
3766,-161
3767,-149
3768,-135
3769,-118
3770,-101
3771,-85
3772,-71
3773,-63
3774,-58
3775,-54
3776,-54
3777,-54
3778,-57
3779,-60
3780,-62
3781,-63
3782,-64
3783,-64
3784,-62
3785,-60
3786,-57
3787,-54
3788,-50
3789,-48
3790,-46
3791,-46
3792,-46
3793,-46
3794,-48
3795,-48
3796,-49
3797,-51
3798,-51
3799,-51
3800,-49
3801,-48
3802,-48
3803,-47
3804,-46
3805,-44
3806,-42
3807,-38
3808,-34
3809,-29
3810,-23
3811,-18
3812,-13
3813,-8
3814,-3
3815,2
3816,7
3817,12
3818,17
3819,21
3820,26
3821,29
3822,33
3823,34
3824,37
3825,39
3826,41
3827,43
3828,44
3829,45
3830,44
3831,42
3832,41
3833,39
3834,37
3835,36
3836,36
3837,36
3838,36
3839,35
3840,33
3841,33
3842,31
3843,29
3844,29
3845,27
3846,25
3847,24
3848,23
3849,22
3850,21
3851,22
3852,22
3853,23
3854,22
3855,21
3856,21
3857,19
3858,18
3859,16
3860,14
3861,13
3862,11
3863,8
3864,4
3865,-1
3866,-8
3867,-14
3868,-20
3869,-26
3870,-31
3871,-37
3872,-43
3873,-48
3874,-54
3875,-59
3876,-63
3877,-66
3878,-69
3879,-71
3880,-73
3881,-73
3882,-73
3883,-72
3884,-71
3885,-68
3886,-65
3887,-61
3888,-58
3889,-53
3890,-50
3891,-47
3892,-46
3893,-46
3894,-46
3895,-47
3896,-48
3897,-49
3898,-50
3899,-49
3900,-49
3901,-48
3902,-45
3903,-43
3904,-39
3905,-36
3906,-33
3907,-31
3908,-29
3909,-28
3910,-27
3911,-26
3912,-28
3913,-29
3914,-33
3915,-39
3916,-47
3917,-58
3918,-69
3919,-81
3920,-93
3921,-100
3922,-103
3923,-103
3924,-98
3925,-90
3926,-83
3927,-76
3928,-73
3929,-74
3930,-78
3931,-85
3932,-96
3933,-106
3934,-116
3935,-126
3936,-135
3937,-143
3938,-149
3939,-153
3940,-154
3941,-154
3942,-150
3943,-143
3944,-136
3945,-127
3946,-117
3947,-108
3948,-98
3949,-88
3950,-78
3951,-69
3952,-60
3953,-54
3954,-48
3955,-44
3956,-41
3957,-39
3958,-39
3959,-39
3960,-39
3961,-40
3962,-41
3963,-43
3964,-46
3965,-48
3966,-49
3967,-51
3968,-53
3969,-56
3970,-58
3971,-63
3972,-65
3973,-69
3974,-73
3975,-76
3976,-80
3977,-83
3978,-84
3979,-87
3980,-88
3981,-88
3982,-88
3983,-88
3984,-87
3985,-86
3986,-84
3987,-82
3988,-79
3989,-75
3990,-73
3991,-69
3992,-66
3993,-63
3994,-61
3995,-59
3996,-59
3997,-56
3998,-54
3999,-53
4000,-49
4001,-47
4002,-45
4003,-43
4004,-41
4005,-38
4006,-36
4007,-34
4008,-32
4009,-31
4010,-29
4011,-29
4012,-27
4013,-26
4014,-26
4015,-24
4016,-24
4017,-23
4018,-23
4019,-24
4020,-25
4021,-26
4022,-27
4023,-28
4024,-27
4025,-27
4026,-26
4027,-26
4028,-28
4029,-29
4030,-33
4031,-36
4032,-39
4033,-44
4034,-48
4035,-54
4036,-59
4037,-64
4038,-70
4039,-74
4040,-80
4041,-85
4042,-90
4043,-95
4044,-101
4045,-106
4046,-111
4047,-116
4048,-119
4049,-122
4050,-124
4051,-124
4052,-123
4053,-121
4054,-120
4055,-118
4056,-117
4057,-116
4058,-114
4059,-111
4060,-110
4061,-108
4062,-106
4063,-104
4064,-103
4065,-101
4066,-98
4067,-96
4068,-93
4069,-92
4070,-91
4071,-93
4072,-95
4073,-99
4074,-104
4075,-108
4076,-111
4077,-115
4078,-118
4079,-119
4080,-121
4081,-122
4082,-121
4083,-119
4084,-116
4085,-113
4086,-108
4087,-103
4088,-99
4089,-93
4090,-88
4091,-81
4092,-75
4093,-69
4094,-64
4095,-59
4096,-56
4097,-54
4098,-54
4099,-55
4100,-56
4101,-58
4102,-61
4103,-64
4104,-68
4105,-73
4106,-79
4107,-84
4108,-88
4109,-93
4110,-96
4111,-96
4112,-97
4113,-94
4114,-91
4115,-88
4116,-82
4117,-76
4118,-69
4119,-64
4120,-60
4121,-59
4122,-59
4123,-61
4124,-61
4125,-61
4126,-59
4127,-56
4128,-53
4129,-49
4130,-46
4131,-42
4132,-39
4133,-35
4134,-32
4135,-29
4136,-26
4137,-23
4138,-21
4139,-18
4140,-13
4141,-8
4142,1
4143,11
4144,23
4145,36
4146,47
4147,56
4148,65
4149,73
4150,80
4151,86
4152,91
4153,95
4154,95
4155,91
4156,82
4157,68
4158,51
4159,33
4160,16
4161,2
4162,-11
4163,-21
4164,-30
4165,-38
4166,-44
4167,-49
4168,-50
4169,-49
4170,-46
4171,-39
4172,-32
4173,-26
4174,-21
4175,-20
4176,-20
4177,-22
4178,-25
4179,-27
4180,-31
4181,-34
4182,-38
4183,-43
4184,-48
4185,-52
4186,-54
4187,-57
4188,-58
4189,-57
4190,-58
4191,-59
4192,-59
4193,-59
4194,-59
4195,-58
4196,-57
4197,-55
4198,-53
4199,-52
4200,-49
4201,-47
4202,-44
4203,-41
4204,-37
4205,-33
4206,-28
4207,-26
4208,-23
4209,-21
4210,-19
4211,-17
4212,-14
4213,-13
4214,-11
4215,-11
4216,-11
4217,-13
4218,-14
4219,-15
4220,-16
4221,-17
4222,-18
4223,-18
4224,-20
4225,-23
4226,-26
4227,-30
4228,-34
4229,-38
4230,-43
4231,-46
4232,-48
4233,-51
4234,-54
4235,-58
4236,-60
4237,-62
4238,-63
4239,-64
4240,-66
4241,-67
4242,-68
4243,-69
4244,-69
4245,-70
4246,-69
4247,-69
4248,-69
4249,-70
4250,-71
4251,-74
4252,-77
4253,-80
4254,-84
4255,-88
4256,-91
4257,-93
4258,-96
4259,-98
4260,-101
4261,-104
4262,-107
4263,-108
4264,-109
4265,-109
4266,-109
4267,-109
4268,-109
4269,-110
4270,-111
4271,-112
4272,-113
4273,-114
4274,-113
4275,-111
4276,-109
4277,-108
4278,-104
4279,-100
4280,-97
4281,-93
4282,-89
4283,-84
4284,-79
4285,-74
4286,-69
4287,-65
4288,-63
4289,-61
4290,-61
4291,-64
4292,-68
4293,-73
4294,-76
4295,-80
4296,-82
4297,-83
4298,-83
4299,-81
4300,-81
4301,-79
4302,-78
4303,-78
4304,-78
4305,-78
4306,-80
4307,-80
4308,-82
4309,-83
4310,-83
4311,-84
4312,-83
4313,-79
4314,-76
4315,-72
4316,-68
4317,-64
4318,-61
4319,-59
4320,-59
4321,-59
4322,-57
4323,-54
4324,-49
4325,-39
4326,-28
4327,-14
4328,1
4329,14
4330,27
4331,36
4332,41
4333,41
4334,36
4335,25
4336,13
4337,-3
4338,-17
4339,-30
4340,-39
4341,-46
4342,-49
4343,-51
4344,-51
4345,-51
4346,-53
4347,-53
4348,-52
4349,-51
4350,-50
4351,-49
4352,-48
4353,-49
4354,-51
4355,-58
4356,-65
4357,-73
4358,-81
4359,-89
4360,-98
4361,-104
4362,-111
4363,-117
4364,-123
4365,-127
4366,-131
4367,-133
4368,-133
4369,-133
4370,-132
4371,-131
4372,-130
4373,-128
4374,-128
4375,-126
4376,-124
4377,-121
4378,-118
4379,-116
4380,-114
4381,-111
4382,-108
4383,-103
4384,-96
4385,-89
4386,-81
4387,-74
4388,-68
4389,-63
4390,-59
4391,-56
4392,-53
4393,-51
4394,-49
4395,-46
4396,-43
4397,-41
4398,-39
4399,-37
4400,-33
4401,-29
4402,-26
4403,-22
4404,-19
4405,-17
4406,-16
4407,-14
4408,-14
4409,-13
4410,-12
4411,-12
4412,-13
4413,-15
4414,-18
4415,-22
4416,-27
4417,-31
4418,-36
4419,-39
4420,-42
4421,-44
4422,-48
4423,-51
4424,-55
4425,-58
4426,-61
4427,-64
4428,-66
4429,-68
4430,-69
4431,-69
4432,-69
4433,-68
4434,-69
4435,-67
4436,-66
4437,-64
4438,-63
4439,-61
4440,-59
4441,-55
4442,-53
4443,-49
4444,-47
4445,-44
4446,-41
4447,-40
4448,-39
4449,-38
4450,-38
4451,-40
4452,-41
4453,-42
4454,-43
4455,-43
4456,-44
4457,-44
4458,-44
4459,-44
4460,-46
4461,-47
4462,-49
4463,-50
4464,-51
4465,-51
4466,-50
4467,-50
4468,-49
4469,-48
4470,-46
4471,-45
4472,-43
4473,-40
4474,-37
4475,-33
4476,-30
4477,-28
4478,-26
4479,-26
4480,-28
4481,-29
4482,-31
4483,-32
4484,-32
4485,-32
4486,-32
4487,-32
4488,-33
4489,-34
4490,-37
4491,-40
4492,-42
4493,-44
4494,-46
4495,-47
4496,-49
4497,-52
4498,-54
4499,-58
4500,-61
4501,-64
4502,-65
4503,-65
4504,-64
4505,-62
4506,-61
4507,-58
4508,-56
4509,-54
4510,-51
4511,-48
4512,-45
4513,-43
4514,-40
4515,-38
4516,-33
4517,-27
4518,-16
4519,-3
4520,14
4521,32
4522,49
4523,62
4524,70
4525,73
4526,68
4527,59
4528,47
4529,31
4530,14
4531,-3
4532,-20
4533,-34
4534,-48
4535,-56
4536,-62
4537,-66
4538,-66
4539,-66
4540,-67
4541,-66
4542,-66
4543,-66
4544,-62
4545,-58
4546,-51
4547,-46
4548,-43
4549,-45
4550,-49
4551,-58
4552,-69
4553,-81
4554,-93
4555,-105
4556,-116
4557,-128
4558,-138
4559,-147
4560,-154
4561,-161
4562,-163
4563,-163
4564,-162
4565,-159
4566,-156
4567,-153
4568,-150
4569,-147
4570,-143
4571,-138
4572,-133
4573,-127
4574,-121
4575,-114
4576,-108
4577,-103
4578,-96
4579,-89
4580,-83
4581,-76
4582,-69
4583,-63
4584,-58
4585,-52
4586,-48
4587,-45
4588,-42
4589,-40
4590,-37
4591,-35
4592,-33
4593,-31
4594,-29
4595,-27
4596,-25
4597,-24
4598,-23
4599,-23
4600,-23
4601,-24
4602,-24
4603,-24
4604,-26
4605,-26
4606,-28
4607,-28
4608,-29
4609,-30
4610,-33
4611,-35
4612,-37
4613,-38
4614,-39
4615,-40
4616,-41
4617,-41
4618,-42
4619,-42
4620,-41
4621,-42
4622,-43
4623,-43
4624,-43
4625,-44
4626,-44
4627,-46
4628,-48
4629,-49
4630,-51
4631,-53
4632,-54
4633,-53
4634,-51
4635,-50
4636,-48
4637,-47
4638,-45
4639,-45
4640,-44
4641,-44
4642,-44
4643,-43
4644,-43
4645,-42
4646,-41
4647,-41
4648,-41
4649,-40
4650,-41
4651,-39
4652,-38
4653,-37
4654,-35
4655,-34
4656,-33
4657,-32
4658,-31
4659,-32
4660,-31
4661,-31
4662,-31
4663,-31
4664,-31
4665,-31
4666,-31
4667,-32
4668,-34
4669,-36
4670,-40
4671,-44
4672,-49
4673,-56
4674,-62
4675,-68
4676,-75
4677,-81
4678,-86
4679,-91
4680,-94
4681,-96
4682,-98
4683,-98
4684,-98
4685,-98
4686,-97
4687,-94
4688,-92
4689,-88
4690,-86
4691,-84
4692,-81
4693,-79
4694,-78
4695,-75
4696,-73
4697,-69
4698,-64
4699,-59
4700,-54
4701,-49
4702,-46
4703,-41
4704,-38
4705,-34
4706,-31
4707,-28
4708,-25
4709,-22
4710,-19
4711,-18
4712,-14
4713,-9
4714,-6
4715,-3
4716,-1
4717,1
4718,1
4719,-2
4720,-5
4721,-6
4722,-8
4723,-10
4724,-10
4725,-13
4726,-16
4727,-23
4728,-31
4729,-41
4730,-51
4731,-59
4732,-64
4733,-67
4734,-68
4735,-68
4736,-71
4737,-74
4738,-79
4739,-83
4740,-88
4741,-89
4742,-90
4743,-90
4744,-91
4745,-94
4746,-100
4747,-108
4748,-115
4749,-121
4750,-125
4751,-125
4752,-123
4753,-119
4754,-116
4755,-111
4756,-106
4757,-101
4758,-94
4759,-87
4760,-79
4761,-71
4762,-64
4763,-59
4764,-54
4765,-50
4766,-46
4767,-41
4768,-35
4769,-29
4770,-24
4771,-19
4772,-15
4773,-11
4774,-6
4775,-1
4776,4
4777,9
4778,13
4779,18
4780,19
4781,21
4782,22
4783,23
4784,25
4785,27
4786,29
4787,31
4788,32
4789,33
4790,35
4791,36
4792,37
4793,38
4794,38
4795,38
4796,39
4797,39
4798,41
4799,41
4800,41
4801,43
4802,41
4803,39
4804,36
4805,32
4806,28
4807,24
4808,21
4809,16
4810,12
4811,7
4812,1
4813,-5
4814,-10
4815,-15
4816,-18
4817,-19
4818,-21
4819,-21
4820,-21
4821,-21
4822,-21
4823,-21
4824,-21
4825,-19
4826,-19
4827,-18
4828,-18
4829,-20
4830,-23
4831,-26
4832,-29
4833,-31
4834,-31
4835,-33
4836,-33
4837,-32
4838,-32
4839,-31
4840,-30
4841,-28
4842,-26
4843,-24
4844,-22
4845,-20
4846,-20
4847,-22
4848,-25
4849,-28
4850,-33
4851,-38
4852,-41
4853,-45
4854,-48
4855,-51
4856,-55
4857,-60
4858,-66
4859,-73
4860,-81
4861,-88
4862,-94
4863,-99
4864,-104
4865,-108
4866,-111
4867,-111
4868,-109
4869,-107
4870,-104
4871,-101
4872,-96
4873,-92
4874,-88
4875,-84
4876,-81
4877,-78
4878,-75
4879,-74
4880,-72
4881,-70
4882,-69
4883,-68
4884,-67
4885,-66
4886,-66
4887,-66
4888,-68
4889,-68
4890,-71
4891,-72
4892,-73
4893,-74
4894,-73
4895,-72
4896,-71
4897,-69
4898,-67
4899,-67
4900,-67
4901,-69
4902,-72
4903,-75
4904,-79
4905,-81
4906,-80
4907,-77
4908,-73
4909,-68
4910,-64
4911,-65
4912,-71
4913,-83
4914,-98
4915,-116
4916,-136
4917,-154
4918,-168
4919,-181
4920,-190
4921,-197
4922,-202
4923,-204
4924,-204
4925,-201
4926,-196
4927,-189
4928,-183
4929,-178
4930,-176
4931,-176
4932,-178
4933,-179
4934,-181
4935,-181
4936,-182
4937,-181
4938,-179
4939,-179
4940,-177
4941,-176
4942,-173
4943,-169
4944,-163
4945,-157
4946,-149
4947,-141
4948,-136
4949,-128
4950,-122
4951,-115
4952,-107
4953,-98
4954,-91
4955,-84
4956,-77
4957,-71
